True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.480417,N/A,N/A,BAGDOBA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485640/11,Bankura,Kotulpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGDOBA, BANKURA",722141,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.515573,N/A,N/A,BAGDOBA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3486231/11,Bankura,Simlapal,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAGDOBA,SIMLAPAL",722160,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.552051,N/A,N/A,BAGDUBI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461910/11,Bankura,Ranibandh,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,barikul,722148,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.587315,N/A,N/A,BAGDUBI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437297/11,Bankura,Ranibandh,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGDUBI, RUDRA, BANKURA",722135,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.621784,N/A,N/A,BAGISEBANDH JR.H.S,https://kys.udiseplus.gov.in/#/schooldetail/3485414/11,Bankura,Indas,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,KUMNA,722205,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.663435,N/A,N/A,BAGISHBANDH SSK,https://kys.udiseplus.gov.in/#/schooldetail/3462230/11,Bankura,Taldangra,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAGISHBANDH,FULMATI,BANKURA",722152,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.701412,N/A,N/A,BAGISHEBAND P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485413/11,Bankura,Indas,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGISEBANDH,ROL,BANKURA",722205,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.738580,N/A,N/A,BAGJABRA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3486004/11,Bankura,Raipur-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BAGJABRA, SHYAMSUNDARPUR,BANKURA",722134,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.786950,N/A,N/A,BAGJATA B.M.G.S.B.S. VIDYAPITH,https://kys.udiseplus.gov.in/#/schooldetail/3462014/11,Bankura,Sarenga [Raipur-ii],2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"BASUDEBPUR , SARENGA , BANKURA",722134,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.822423,N/A,N/A,BAGJOBRA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3413216/11,Bankura,Hirbandh [Khatra-ii],2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGJOBRA, HIRBANDH,BANKURA",722121,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.866403,N/A,N/A,BAGJOBRA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437045/11,Bankura,Khatra-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGJOBRA ,KHATRA",722135,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.904660,N/A,N/A,BAGJURI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436699/11,Bankura,Chhatna,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BAGJURI,722136,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.937936,N/A,N/A,BAGMARI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436801/11,Bankura,Indas,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGMARI,AMRUL,INDAS,BANKURA,722205",722205,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:38.971823,N/A,N/A,BAGMARI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3462058/11,Bankura,Sonamukhi,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAGMARI,MANIKBAZAR",722207,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.007985,N/A,N/A,BAGNEJA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461112/11,Bankura,Bankura-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BUGNEJA,722155,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.041761,N/A,N/A,BAGPUKUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485663/11,Bankura,Kotulpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGPUKUR, BANKURA",722141,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.073781,N/A,N/A,BAGRAKONDA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3436561/11,Bankura,Bankura-ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAGRAKONDA,KANCHANPUR",722155,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.109276,N/A,N/A,BAGRASANTIPUR COLONY P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413808/11,Bankura,Bishnupur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANTIPUR COLONY, ULIARA, BISHNUPUR, BANKURA",722122,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.142227,N/A,N/A,BAGROL P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485628/11,Bankura,Kotulpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL. BAGROLE, PO. KOTULPUR DIST. BANKURA, PIN 722141.",722141,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.177398,N/A,N/A,BAGSANDA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413429/11,Bankura,Ranibandh,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BAGSANDA,722135,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.215677,N/A,N/A,BAGUAPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461534/11,Bankura,Joypur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGUAPARA, BAITAL",722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:39.249621,N/A,N/A,BAGULI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3485235/11,Bankura,Barjora,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAGULI, GHUTGORIA, BANKURA",NA,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:47.812399,N/A,N/A,BAHADURGANJ P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437847/11,Bankura,Bishnupur Municipality,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"CHAWKBAZAR, BISHNUPUR",722122,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:47.848812,N/A,N/A,BAHADURPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3462285/11,Bankura,Bishnupur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,CHOWBETYA,722164,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:47.895269,N/A,N/A,BAHADURPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461874/11,Bankura,Patrasayer,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BONBIRSINGHA, PATRASAYER",NA,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:47.930543,N/A,N/A,BAHADURPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436565/11,Bankura,Bankura-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BAHADURPUR,722155,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:47.965203,N/A,N/A,BAHADURPUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3461127/11,Bankura,Barjora,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAHADURPUR,BELIATORE,BANKURA",722203,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:47.996848,N/A,N/A,BAHADURPUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3437057/11,Bankura,Khatra-i,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAHADURPUR , DAHALA, BANKURA",722160,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.028554,N/A,N/A,BAHALALPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436827/11,Bankura,Indas,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAHALALPUR,RATRA,DIGHALGRAM,INDAS,BANKURA",722201,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.060594,N/A,N/A,BAHALALPUR R.D. HIGH SCHOOL(HS),https://kys.udiseplus.gov.in/#/schooldetail/3485476/11,Bankura,Indas,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"VILL BAHALALPUR,POST RATRA,PS INDAS,DIST BANKURA,PIN 722201",722201,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.092848,N/A,N/A,BAHALALPUR (S) PARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436829/11,Bankura,Indas,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAHALALPUR,RATRA,INDAS,BANKURA",722201,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.124489,N/A,N/A,BAHARABANDH JR. H.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3437192/11,Bankura,Onda,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,"BAHARABANDH,P.O MANDARBANI,BANKURA",722152,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.156758,N/A,N/A,BAHARABANDH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437190/11,Bankura,Onda,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAHARABANDH,RATANPUR,ONDA",722152,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.187852,N/A,N/A,BAHARAKHULYA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3461189/11,Bankura,Barjora,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BAHARAKHULYA,GODARDIHI,BANKURA",722203,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.248080,N/A,N/A,BAHARAMURI HIGH SCHOOL(H.S),https://kys.udiseplus.gov.in/#/schooldetail/3485738/11,Bankura,Hirbandh [Khatra-ii],2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"BAHARAMURI,BANKURA",722121,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.282656,N/A,N/A,BAHARAMURI JR.H.S,https://kys.udiseplus.gov.in/#/schooldetail/3413302/11,Bankura,Onda,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,"BAHARAMURI,ONDA,BANKURA,722144",722144,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.317377,N/A,N/A,BAHARAMURI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413301/11,Bankura,Onda,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAHARAMURI,ONDA,BANKURA",722144,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.357125,N/A,N/A,BAHARAMURI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437100/11,Bankura,Hirbandh [Khatra-ii],2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BAHARAMURI, HATIRAMPUR, HIRBANDH, BANKURA",722121,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.390079,N/A,N/A,BAHARA SIDHAPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461281/11,Bankura,Chhatna,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAHARA, PO KAMALPUR, BANKURA",722137,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.422254,N/A,N/A,BAHARPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3462064/11,Bankura,Sonamukhi,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Baharpur, Kunduppuskarani, Bankura",722207,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.465809,N/A,N/A,BAHIDYA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3412838/11,Bankura,Chhatna,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAHIDYA,KANTAPAHARI,BANKURA",722136,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.501954,N/A,N/A,BAIDANGA JR. H.S,https://kys.udiseplus.gov.in/#/schooldetail/3461591/11,Bankura,Kotulpur,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,"BAIDANGA,MADANMOHANPUR,BANKURA",722141,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.537801,N/A,N/A,BAIDANGA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461587/11,Bankura,Kotulpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAIDANGA, BANKURA",722141,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.577797,N/A,N/A,BAIDDYACHAK SSK,https://kys.udiseplus.gov.in/#/schooldetail/3485439/11,Bankura,Indas,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"baidachak,karisunda,indas,bankura",722205,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.609264,N/A,N/A,BAIDHYA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413786/11,Bankura,Bishnupur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAIDHYA, PANCHAL, BANKURA",722157,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.642061,N/A,N/A,BAIDYANATHPUR HIGH SCHOOL(H.S),https://kys.udiseplus.gov.in/#/schooldetail/3461660/11,Bankura,Khatra-i,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,BAIDYANATHPUR 722140,722140,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.675243,N/A,N/A,BAIKUNTHAPUR ANNADAPRASAD P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413878/11,Bankura,Sonamukhi Municipality,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"BAIKUNTHAPUR,SONAMUKHI",722207,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.710246,N/A,N/A,BAIKUNTHAPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485453/11,Bankura,Indas,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAIKUNTHAPUR,INDAS,BANKURA",722205,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.742667,N/A,N/A,BAINDKA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3461082/11,Bankura,Bankura-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAINDKA, HELNA SUSUNIA, BANKURA, 722146",NA,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.779492,N/A,N/A,BAIRAGIBANDH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437711/11,Bankura,Taldangra,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAIRAGBANDH,NACHNA,. BHANKURA",722152,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.814072,N/A,N/A,BAIRIPAL JR. H.S,https://kys.udiseplus.gov.in/#/schooldetail/3437334/11,Bankura,Ranibandh,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,BAIRIPAL.KADMAGARH.RANIBANDH.KHATRA.BANKURA,722148,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.852141,N/A,N/A,BAIRIPAL P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437332/11,Bankura,Ranibandh,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAIRIPAL, KADMAGARH, BANKURA",722148,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.885331,N/A,N/A,BAISHNABBANDH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3486120/11,Bankura,Sonamukhi,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAISNABBADH,MACHDOBA",722207,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.920719,N/A,N/A,BAISHNAB PARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3462347/11,Bankura,Sonamukhi Municipality,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"sonamukhi krishnabazar, ward 8, Bankura",722207,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.953239,N/A,N/A,BAISNABPARA BAGAN P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413856/11,Bankura,Bishnupur Municipality,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"BAISNABPARA, BISHNUPUR, BANKURA",722122,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:48.986984,N/A,N/A,BAISNABPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437313/11,Bankura,Ranibandh,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BAISNABPUR, JHILIMILI",722135,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.021082,N/A,N/A,BAISPATRA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413540/11,Bankura,Sarenga [Raipur-ii],2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BAISPATRA,P.DEULI,SARENGA,BANKURA",722150,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.066360,N/A,N/A,BAITAL ATTACHED P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413083/11,Bankura,Joypur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAITAL DAKSHINBAR, BAITAL",722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.098502,N/A,N/A,BAITAL GHOSHPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413084/11,Bankura,Joypur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAITAL, BANKURA",722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.132492,N/A,N/A,BAITAL GIRLS' HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3485585/11,Bankura,Joypur,2024-25,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,2-Girls,1-Rural,BAITAL,722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.166011,N/A,N/A,BAITAL G.P. VIDYAPITH,https://kys.udiseplus.gov.in/#/schooldetail/3461533/11,Bankura,Joypur,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,BAITAL,722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.200806,N/A,N/A,BAITAL VIDYASAGAR V.NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3436977/11,Bankura,Joypur,2024-25,1-Primary,8-Un-Recognised,1 To 4,3-Co-educational,1-Rural,"BAITAL, JOYPUR, BAKURA",722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.234191,N/A,N/A,BAJAPATHAR MSK,https://kys.udiseplus.gov.in/#/schooldetail/3437548/11,Bankura,Saltora,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,"BAJAPATHAR,KULTUKA,SALTORA,BANKURA",722133,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.271997,N/A,N/A,BAJEMAYNAPUR HALDUDOMPARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3436964/11,Bankura,Joypur,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAJEMOYNAPUR, MOYNAPUR",722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.310851,N/A,N/A,BAJEMOYNAPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436963/11,Bankura,Joypur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,KUCHIAKOLE,722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.344174,N/A,N/A,BAJITPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436794/11,Bankura,Indas,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAJITPUR,KENETTY,INDAS,BANKURA,722206",722206,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.380108,N/A,N/A,BAJITPUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3413381/11,Bankura,Patrasayer,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BAJITPUR,HAMIRPUR,PATRASAYER",722206,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.416705,N/A,N/A,BAJURDIHI SANTAL JR. GIRL'S H.S,https://kys.udiseplus.gov.in/#/schooldetail/3412822/11,Bankura,Chhatna,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,2-Girls,1-Rural,BAJURDIHI,722137,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.453101,N/A,N/A,BAJURDIHI SANTAL P.S,https://kys.udiseplus.gov.in/#/schooldetail/3412820/11,Bankura,Chhatna,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BAJURDIHI, KAMALPUR, BANKURA",722137,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.487319,N/A,N/A,BAKSIRGRAM PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3485152/11,Bankura,Bankura-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"HAREKRISHNAPUR, SATYAYATAN, BANKURA, 722139",722139,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.525525,N/A,N/A,BAKTERPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3412981/11,Bankura,Indas,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAKTERPUR,CHANDGRAM,INDAS,BANKURA.",722205,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.558077,N/A,N/A,BAKULIA H.S,https://kys.udiseplus.gov.in/#/schooldetail/3437584/11,Bankura,Saltora,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,"BAKULIA,BAKULIA,SALTORA,BANKURA,722143",722143,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.591347,N/A,N/A,BAKULIA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437582/11,Bankura,Saltora,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILLAGE BAKULIA, PO BAKULIA, PS SALTORA",722143,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.623845,N/A,N/A,BALADWIP P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461556/11,Bankura,Kotulpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BALADWIP, BANKURA",712612,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.666349,N/A,N/A,BALARAMGARH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436973/11,Bankura,Joypur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAITAL, BANKURA",722138,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.698375,N/A,N/A,BALARAMPUR. JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3499343/11,Bankura,Bishnupur,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,NA,NA,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.731422,N/A,N/A,BALARAMPUR NEW P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437761/11,Bankura,Bishnupur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BALARAMPUR, LAYEKBANDH, BISHNUPUR, BANKURA",722157,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.770726,N/A,N/A,BALARAMPUR PATRABANDH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437029/11,Bankura,Kotulpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BALARAMPUR, BANKURA",722141,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.806435,N/A,N/A,BALARAMPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485853/11,Bankura,Onda,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,VILL BALARAMPUR PO MAJDIHA PS ONDA,722144,N/A
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:00:49.836940,N/A,N/A,BALARAMPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485186/11,Bankura,Bankura-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BALARAMPUR,722155,N/A
