has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.657148,N/A,N/A,NOLEY FATEPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473190/11,Purba Bardhaman,Raina-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NOLEY, NOLEY",713424,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.692440,N/A,N/A,NOLEY ROYPARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3473188/11,Purba Bardhaman,Raina-ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"NOLEY,RAINAII",713424,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.724405,N/A,N/A,NOLEY SISHU NILAY K G SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473189/11,Purba Bardhaman,Raina-ii,2024-25,1-Primary,8-Un-Recognised,1 To 5,3-Co-educational,1-Rural,"NOLEY,AKHINA,RAINA II",713424,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.755197,N/A,N/A,NOORANI SHISHU SIKSHA NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3472721/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 5,3-Co-educational,1-Rural,SAGRAI KHANDAGHOSH,713423,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.786300,N/A,N/A,NORSONA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496543/11,Purba Bardhaman,Katwa-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL NORSONA,P.O CHANDRAPUR",713145,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.824881,N/A,N/A,NOTA  F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423568/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NITYANANDAPUR,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.856968,N/A,N/A,NOWADA IMP. F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423470/11,Purba Bardhaman,Ausgram-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NOWADA, PURBA BARDHAMAN",713128,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.890944,N/A,N/A,NOWAPARA DR.GUNENDRA BIDYAPITH,https://kys.udiseplus.gov.in/#/schooldetail/3496888/11,Purba Bardhaman,Mongalkote,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,"PURBA NOWAPARA, MONGALKOTE, PURBA BARDHAMAN, 713147",713147,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.923861,N/A,N/A,NOWAPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496576/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NOWAPARA,713502,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.955387,N/A,N/A,NOWAPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472147/11,Purba Bardhaman,Ausgram-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NOWAPARA,713152,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:19.990255,N/A,N/A,NOWAPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3424311/11,Purba Bardhaman,Mongalkote,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NOWAPARA,713131,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.023251,N/A,N/A,NOWAPARA GHATKURI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472665/11,Purba Bardhaman,Ketugram-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL NOWAPARA, PO PALITA, PS KETUGRAM, PIN 713132",713143,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.056627,N/A,N/A,NOWDA F.P SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496200/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NOWDA AMARUN PURBA BARDHAMAN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.094875,N/A,N/A,NOWDAPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496569/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NOWDAPARA,713502,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.129266,N/A,N/A,NOWHAT F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3424123/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NOWHAT,KHANDAGHOSH,PURBA BARDHAMAN",713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.163148,N/A,N/A,NOWHATI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472799/11,Purba Bardhaman,Memari-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NOWHATI, AMADPUR, PURBA BARDHAMAN",713154,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.193798,N/A,N/A,NOWPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3424484/11,Purba Bardhaman,Purbasthali-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"PATULI,PURBA BARDHAMAN",713512,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.225194,N/A,N/A,NOWPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448165/11,Purba Bardhaman,Kalna-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"nowpara, Kalna, Purba Bardhaman",713405,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.255581,N/A,N/A,NOWPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448834/11,Purba Bardhaman,Purbasthali-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"haldinawpara,purba bardhaman",713513,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.285488,N/A,N/A,NRIPATIGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496070/11,Purba Bardhaman,Ausgram-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NRIPATIGRAM KURUMBA,713126,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.317916,N/A,N/A,NRISINGHAPUR ADIBASI F.P.S,https://kys.udiseplus.gov.in/#/schooldetail/3423497/11,Purba Bardhaman,Ausgram-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NRISHINGHAPUR, PURBA BARDHAMAN",713126,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.347965,N/A,N/A,NRISINGHAPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423494/11,Purba Bardhaman,Ausgram-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NRISHINGHAPUR, PURBA BARDHAMAN",713126,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.380667,N/A,N/A,NRISINGHAPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3447870/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,SAHEBGANJ,713121,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.411838,N/A,N/A,NRISINGHAPUR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423495/11,Purba Bardhaman,Ausgram-ii,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,NRISINGHAPUR,713126,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.443530,N/A,N/A,NRISINGPUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3447871/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,NRISINGHAPUR,713121,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.475002,N/A,N/A,NUDIPUR B.S. VIDYAMANDIR (H.S.),https://kys.udiseplus.gov.in/#/schooldetail/3496819/11,Purba Bardhaman,Memari-i,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"VILL NUDIPUR , PO CHOTKHANDA , PS MEMARI , DIST PURBA BARDHAMAN , PIN 71314",713146,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.506187,N/A,N/A,NUDIPUR H.K. JR. BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496818/11,Purba Bardhaman,Memari-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NUDIPUR, MEMARI",713146,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.539168,N/A,N/A,NUNARI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496194/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NUNARI MAHACHANDA,713102,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.570994,N/A,N/A,NURKONA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3447997/11,Purba Bardhaman,Galsi-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL.NURKONA,PO.NURKONA,713403",713403,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.604522,N/A,N/A,NURKONA HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3447998/11,Purba Bardhaman,Galsi-i,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"VILLAGE NURKONA, P.O NUKONA, DIST. PURBABARDHAMAN,PIN.713403",713403,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.636398,N/A,N/A,NURPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472217/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NURPUR SAHEBGANJ PURBA BARDHAMAN,713121,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.668277,N/A,N/A,NURPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448866/11,Purba Bardhaman,Raina-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL NURPUR,P.O SHYAMDASBATI,P.S RAINA,PIN 713424,DIST BURWAN EAST",713424,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.700935,N/A,N/A,NURPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448484/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NURPUR OARI BURDWAN,713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.734777,N/A,N/A,NUTA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496224/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NUTA MAHATA PURBA BARDHAMAN,713128,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.768368,N/A,N/A,NUTAN AMIRPUR JR. BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423661/11,Purba Bardhaman,Burdwan-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NUTAN AMIRPUR,713104,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.800173,N/A,N/A,NUTANBANDH ADIBASIPARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3496147/11,Purba Bardhaman,Ausgram-ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,DEBSHALA,713148,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.833317,N/A,N/A,NUTANCHAR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496472/11,Purba Bardhaman,Kalna-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"natunchar, kalna, purba bardhaman",NA,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.865016,N/A,N/A,NUTAN DAMPAL F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3497150/11,Purba Bardhaman,Purbasthali-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NUTAN DAMPAL,PATULI",713512,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.896803,N/A,N/A,NUTANGRAM DASPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3497119/11,Purba Bardhaman,Purbasthali-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NUTANGRAM,PATULI,PURBA BARDHAMAN",713512,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.930010,N/A,N/A,NUTAN GRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496204/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NUTANGRAM PANCHKULA PURBA BARDHAMAN,713141,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.962561,N/A,N/A,NUTAN GRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496291/11,Purba Bardhaman,Burdwan-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Nutangram,713102,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:20.996327,N/A,N/A,NUTANGRAM  F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448685/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NUTUNGRAN PIPLON MONTESWAR PURBA BARDHAMAN,713422,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.028616,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472689/11,Purba Bardhaman,Ketugram-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NUTANGRAM,MOUGRAM,PURBA BARDHAMAN",713123,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.060439,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3447891/11,Purba Bardhaman,Burdwan-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Nutangram, Amar, Purba bardhaman",713141,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.094179,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472606/11,Purba Bardhaman,Katwa-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL NATUNGRAM, PO SUDPUR",713150,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.125368,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472617/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NUTUNGRAM,713502,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.159201,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448299/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,NUTANGRAM,713514,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.192065,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423899/11,Purba Bardhaman,Kalna-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"natungram, kalna, purba bardhaman",713405,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.225102,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448324/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NUTANGRAM,713143,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.257779,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448477/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NUTANGRAM,NISCHINTAPUR, KHANDAGHOSH, PURBA BARDHAMAN",713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.292342,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423602/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,C KANPUR PURBABARDHAMAN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.324782,N/A,N/A,NUTANGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472951/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,VILLAGE NUTANGRAM. POST HALDINAWPARA. DIST PURBA BARDHAMAN. PIN 713513,713513,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.361476,N/A,N/A,NUTANGRAM F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473150/11,Purba Bardhaman,Raina-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,SHYAMSUNDAR PURBA BARDHAMAN 713424,713424,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.396651,N/A,N/A,NUTANGRAM HIGH SCHOOL(H.S),https://kys.udiseplus.gov.in/#/schooldetail/3423896/11,Purba Bardhaman,Kalna-i,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,NANDAI,713405,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.431555,N/A,N/A,NUTANGRAM JR. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472690/11,Purba Bardhaman,Ketugram-ii,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,VILL NUTANGRAM MOUGRAM KATWA,713123,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.464279,N/A,N/A,NUTANGRAM KATHURIAPARA F.P.S,https://kys.udiseplus.gov.in/#/schooldetail/3496453/11,Purba Bardhaman,Jamalpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"KATHURIAPARA, JAMALPUR, PURBA BARDHAMAN, PIN 713408",713408,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.497404,N/A,N/A,NUTANGRAM SSK,https://kys.udiseplus.gov.in/#/schooldetail/3496674/11,Purba Bardhaman,Ketugram-ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"NUTANGRAM, MOUGRAM, PURBA BARDHAMAN",713123,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.536102,N/A,N/A,NUTANHAT F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496890/11,Purba Bardhaman,Mongalkote,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NUTANHAT PURBA BARDHAMAN,713147,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.576890,N/A,N/A,NUTANHAT MODEL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496896/11,Purba Bardhaman,Mongalkote,2024-25,2-Primary with Upper Primary,5-Private Unaided(Recognized),1 To 8,3-Co-educational,1-Rural,NUTANHAT PURBABARDHAMAN,713147,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.610811,N/A,N/A,NUTANHAT NUTAN F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496893/11,Purba Bardhaman,Mongalkote,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,NUTANHAT MAJLISHDIGHIRPAR MONGALKOTE PURBABARDHAMAN 713147,713147,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:21.648923,N/A,N/A,NUTANHAT S.D.M GIRLS'  HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496891/11,Purba Bardhaman,Mongalkote,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,2-Girls,1-Rural,"NUTANHAT, MONGALKOTE, PURBA BARDHAMAN",713147,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.221253,N/A,N/A,NUTAN KHERUA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496871/11,Purba Bardhaman,Mongalkote,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,KHERUA PURBA BARDHAMAN,713143,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.257483,N/A,N/A,NUTANPARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473033/11,Purba Bardhaman,Purbasthali-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NATUNPARA,PURBA BARDHAMAN",713519,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.292411,N/A,N/A,NUTANPARA G.S.F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473059/11,Purba Bardhaman,Purbasthali-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"bareya,majida,purba bardhaman",713512,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.324900,N/A,N/A,OARI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472750/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"OARI, KHANDAGHOSH, PURBA BARDHAMAN, PIN 713142",713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.356449,N/A,N/A,OARI HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472749/11,Purba Bardhaman,Khandoghosh,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"OARI, PURBA BARDHAMAN",713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.399262,N/A,N/A,OARI KHUNDAPUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3472752/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"KHUNDAPUR, OARI, KHANDAGHOSH, PURBA BARDHAMAN, PIN 713142",713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.430486,N/A,N/A,OARI SISU VIDYANIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3472753/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"OARI, KHANDAGHOSH, PURBA BARDHAMAN, PIN 713142",713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.462126,N/A,N/A,OKERSA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448303/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,OKERSA,713514,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.501512,N/A,N/A,OKERSA HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448304/11,Purba Bardhaman,Katwa-ii,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,OKERSA,713514,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.534467,N/A,N/A,OMARPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448050/11,Purba Bardhaman,Galsi-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL OMARPUR, PO MOSIDPUR, PURBA BARDHAMAN",713428,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:14:30.571053,N/A,N/A,ORDIGHI PORDIGHI ADIBASI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472369/11,Purba Bardhaman,Galsi-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Vill Pordighi, P.O Khanajunction, Dist. Purba Bardhaman",713141,N/A
