has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,email,detail_school_name,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.539200,,,AMBEDKAR HOLY CHILD SCHOOL OF DUARSER APANJAN (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3494922/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"PANBARI, ALIPURDUAR",736206,,School_ID_3494922,2025-08-26T16:13:54.234784,1-Rural,1,4,2018,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.570277,,,AMENA KHATUN JR. HIGH MADRASHA (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3471012/11,Alipurduar,Falakata,N/A,4-Upper Primary only,98-Madarsa Unrecognized,5 To 8,3-Co-educational,1-Rural,DEOGAON,735213,,School_ID_3471012,2025-08-26T16:14:13.323003,1-Rural,5,8,2006,98-Madarsa Unrecognized,98-Madarsa Unrecognized,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.601221,,,AMINA BIBI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3495205/11,Alipurduar,Kumargram,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,NARATHALI,736202,,School_ID_3495205,2025-08-26T16:14:31.028477,1-Rural,1,4,2001,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,67,38,29,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.637353,,,ANANDA MARGA PRIMARY (PVT.),https://kys.udiseplus.gov.in/#/schooldetail/3446639/11,Alipurduar,Falakata,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"BHUTANIRGHAT, FALAKATA, ALIPURDUAR",735211,,School_ID_3446639,2025-08-26T16:14:47.399261,1-Rural,1,4,1965,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,26,18,8,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.667727,,,ANANDA MARGA PRY (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3470898/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"SAMUKTALA, SAONTALPUR, ALIPURDUAR",736206,,School_ID_3470898,2025-08-26T16:15:04.165321,1-Rural,1,4,1992,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,57,29,28,N/A,14,0,14,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.698381,,,ANANDA MARGA PRY (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3470966/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"SOVAGANJ, ALIPURDUAR",736121,,School_ID_3470966,2025-08-26T16:15:21.524433,1-Rural,1,4,1971,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,41,20,21,N/A,7,0,7,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.729206,,,ANANDA MARGA PRY SCHOOL(PVT),https://kys.udiseplus.gov.in/#/schooldetail/3470853/11,Alipurduar,Alipurduar-i,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,SALKUMARHAT,736204,,School_ID_3470853,2025-08-26T16:15:37.993637,1-Rural,1,4,2000,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.759832,,,ANANDA MARGA SCHOOL(P V T),https://kys.udiseplus.gov.in/#/schooldetail/3422562/11,Alipurduar,Kumargram,N/A,1-Primary,5-Private Unaided(Recognized),1 To 5,3-Co-educational,1-Rural,DAKSHIN NARARTHALI,736202,,School_ID_3422562,2025-08-26T16:15:53.939462,1-Rural,1,5,2005,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,155,83,72,N/A,15,15,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.791278,,,ANANDA VIDYAPITH SSK,https://kys.udiseplus.gov.in/#/schooldetail/3422204/11,Alipurduar,Alipurduar-i,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,bairaguri,736122,,School_ID_3422204,2025-08-26T16:16:11.724082,1-Rural,1,4,2002,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,17,9,8,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.822497,,,ANANTA CHILD EDUCATION CENTER SSK,https://kys.udiseplus.gov.in/#/schooldetail/3446712/11,Alipurduar,Falakata,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"DHULAGAON ,JATESWAR,ALIPURDUER",735216,,School_ID_3446712,2025-08-26T16:16:33.612776,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,29,18,11,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.853223,,,ANAYETPUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3422639/11,Alipurduar,Madarihat,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"ANAYETPUR SSK, MADARIHAT 735220",735220,,School_ID_3422639,2025-08-26T16:16:52.830827,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,18,11,7,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.884060,,,ANCHAR KAZI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3471028/11,Alipurduar,Falakata,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BADAITARI FALAKATA ALIPURDIAR,735220,,School_ID_3471028,2025-08-26T16:17:10.779810,1-Rural,1,4,2003,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,48,21,27,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.919885,,,ANGLO INDIAN ENGLISH SCHOOL (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3422470/11,Alipurduar,Kalchini,N/A,2-Primary with Upper Primary,5-Private Unaided(Recognized),1 To 8,3-Co-educational,1-Rural,"old hasimara ,hasimra ,alipurduar",735215,,School_ID_3422470,2025-08-26T16:17:25.239435,1-Rural,1,8,1987,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,112,71,41,N/A,9,1,8,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.952266,,,ANKUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3446494/11,Alipurduar,Alipurduar-i,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,salkumarhat,736204,,School_ID_3446494,2025-08-26T16:17:41.788443,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,66,35,31,N/A,4,0,4,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:46.982954,,,ANKUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3495184/11,Alipurduar,Kumargram,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,PUKHARI GRAM (DANGI),736203,,School_ID_3495184,2025-08-26T16:18:03.885860,1-Rural,1,4,1999,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,30,17,13,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.014008,,,ANNADA ROYER BARI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3471000/11,Alipurduar,Falakata,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,JATESWAR ALIPURDUAR 735216,735216,,School_ID_3471000,2025-08-26T16:18:23.204367,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,8,6,2,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.044191,,,APD JN S PRASAD VIDYA MANDIR FOR GIRLS,https://kys.udiseplus.gov.in/#/schooldetail/3422207/11,Alipurduar,Alipurduar-i,N/A,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,2-Girls,1-Rural,ALIPURDUAR JUNCTION,736123,,School_ID_3422207,2025-08-26T16:18:44.870575,1-Rural,5,10,1962,1-Department of Education,15-Govt. Sponsered,2-State Board,NA,365,0,365,N/A,20,0,20,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.075288,,,APD JN S PRASAD VIDYA MANDIR (H.S),https://kys.udiseplus.gov.in/#/schooldetail/3422206/11,Alipurduar,Alipurduar-i,N/A,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,ALIPURDUAR JN,736123,,School_ID_3422206,2025-08-26T16:19:02.927394,1-Rural,5,12,1959,1-Department of Education,15-Govt. Sponsered,2-State Board,2-State Board,384,322,62,N/A,18,8,10,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.107091,,,APD. VIDYAPITH RR PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3422680/11,Alipurduar,Alipurduar Municipality,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,itkhola,736121,,School_ID_3422680,2025-08-26T16:19:20.747203,2-Urban,1,4,1950,1-Department of Education,1-Department of Education,NA,NA,92,19,73,N/A,6,1,5,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.138525,,,APURBA SANGHA,https://kys.udiseplus.gov.in/#/schooldetail/3422645/11,Alipurduar,Madarihat,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"PURBA MADARIHAT, MADHYA MADARIHAT,735220",735220,,School_ID_3422645,2025-08-26T16:19:38.681598,1-Rural,1,4,2002,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,48,29,19,N/A,4,0,4,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.169951,,,ARABINDANAGAR JR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3446948/11,Alipurduar,Alipurduar Municipality,N/A,4-Upper Primary only,1-Department of Education,5 To 8,1-Boys,2-Urban,"ARABINDANAGAR, ALIPURDUAR COURT",736122,,School_ID_3446948,2025-08-26T16:19:58.548211,2-Urban,5,8,1966,1-Department of Education,1-Department of Education,NA,NA,26,26,0,N/A,4,2,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.206909,,,ARABINDANAGAR MADYAMIK BALIKA VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/3446947/11,Alipurduar,Alipurduar Municipality,N/A,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,2-Girls,2-Urban,PO.ALIPURDUAR COURT DIST. ALIPURDUAR,736122,,School_ID_3446947,2025-08-26T16:20:20.782437,2-Urban,5,10,1969,1-Department of Education,15-Govt. Sponsered,2-State Board,NA,98,0,98,N/A,11,0,11,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.240634,,,ARABINDANAGAR NO 1 PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3446944/11,Alipurduar,Alipurduar Municipality,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"ARABINDA NAGAR, ALIPURDUAR COURT,ALIPURDUAR",736122,,School_ID_3446944,2025-08-26T16:20:39.877520,2-Urban,1,4,1971,1-Department of Education,1-Department of Education,NA,NA,65,32,33,N/A,4,0,4,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.272091,,,ARABINDANAGAR NO 2 GSFP,https://kys.udiseplus.gov.in/#/schooldetail/3446945/11,Alipurduar,Alipurduar Municipality,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"WARD NO 1, ARABINDA NAGAR,ALIPURDUAR",736122,,School_ID_3446945,2025-08-26T16:21:04.060110,2-Urban,1,4,1984,1-Department of Education,1-Department of Education,NA,NA,26,14,12,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.320736,,,ARABINDA NAGAR NO-2 NP PRY. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3446478/11,Alipurduar,Alipurduar-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GHAGRA,ALIPURDUAR",736122,,School_ID_3446478,2025-08-26T16:21:25.824149,1-Rural,1,4,1969,1-Department of Education,1-Department of Education,NA,NA,14,8,6,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.353978,,,ARABINDA PARA NEW PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3471048/11,Alipurduar,Falakata Municipality,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"ARABINDAPARA, FALAKATA, ALIPURDUAR",735211,,School_ID_3471048,2025-08-26T16:21:45.522308,1-Rural,1,4,2004,1-Department of Education,1-Department of Education,NA,NA,49,25,24,N/A,4,1,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.384520,,,ARABINDA SMRITY G.S.F.P.,https://kys.udiseplus.gov.in/#/schooldetail/3422683/11,Alipurduar,Alipurduar Municipality,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"WARD 17,BHARATNAGAR",736121,,School_ID_3422683,2025-08-26T16:22:04.991956,2-Urban,1,4,1982,1-Department of Education,1-Department of Education,NA,NA,82,50,32,N/A,4,2,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.417283,,,ARJUN PARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3422260/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,CHHOTO PUKHURIA,736206,,School_ID_3422260,2025-08-26T16:22:24.438922,1-Rural,1,4,1999,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,27,16,11,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.448325,,,AROBINDA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3422298/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,TALESWARGURI,736206,,School_ID_3422298,2025-08-26T16:22:44.617358,1-Rural,1,4,2002,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,24,11,13,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.487247,,,ARUNODAYA ENGLISH ACADEMY (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3446825/11,Alipurduar,Kumargram,N/A,1-Primary,5-Private Unaided(Recognized),1 To 5,3-Co-educational,1-Rural,NEW AMARPUR,736203,,School_ID_3446825,2025-08-26T16:23:04.671526,1-Rural,1,5,2011,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,62,40,22,N/A,7,3,4,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.536429,,,ARYA PARA NP SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3470948/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHATIBARI, ALIPURDUAR",736121,,School_ID_3470948,2025-08-26T16:23:22.671258,1-Rural,1,4,1972,1-Department of Education,1-Department of Education,NA,NA,29,13,16,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.569073,,,ASHALATA SMRITI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3471087/11,Alipurduar,Kalchini,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,nimti domohani,735217,,School_ID_3471087,2025-08-26T16:23:42.727444,1-Rural,1,4,1999,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,47,28,19,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.600647,,,ASHIS HINDI VIDYALAYA (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3422532/11,Alipurduar,Kumargram,N/A,,5-Private Unaided(Recognized),- To -,N/A,1-Rural,NKS,,,School_ID_3422532,2025-08-26T16:24:14.753158,N/A,-,-,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,7,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.632513,,,ASRAFIA PR. SCHOOL (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3422507/11,Alipurduar,Kalchini,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,Sarajit Colony,735214,,School_ID_3422507,2025-08-26T16:24:39.991842,1-Rural,1,4,1988,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.664052,,,ASSEMBLY OF ANGELS (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3446964/11,Alipurduar,Alipurduar Municipality,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,2-Urban,ALIPURDUAR,736121,,School_ID_3446964,2025-08-26T16:25:05.808347,2-Urban,1,4,2011,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,15,7,8,N/A,3,1,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.696709,,,ASSEMBLY OF GOD MISSION SCHOOL (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3422418/11,Alipurduar,Kalchini,N/A,2-Primary with Upper Primary,5-Private Unaided(Recognized),1 To 8,3-Co-educational,1-Rural,"JAIGAON,ALIPURDUAR",736182,,School_ID_3422418,2025-08-26T16:25:29.821318,1-Rural,1,8,2005,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,154,80,74,N/A,8,2,6,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.728421,,,ASWINI NAGAR PRY,https://kys.udiseplus.gov.in/#/schooldetail/3422656/11,Alipurduar,Madarihat,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"ASWININAGAR,MADARIHAT,ALIPURDUAR,735220(WB)",735220,,School_ID_3422656,2025-08-26T16:25:53.013579,1-Rural,1,5,2000,1-Department of Education,1-Department of Education,NA,NA,100,56,44,N/A,4,2,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.760884,,,ASWINI NAGAR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3495285/11,Alipurduar,Madarihat,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"ASWININAGAR SSK, MADARIHAT,735220",735220,,School_ID_3495285,2025-08-26T16:26:19.977548,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,24,15,9,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.792277,,,ATHALIYA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3495071/11,Alipurduar,Falakata,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"delgaon bosti , JATESWAR , ALIPURDUAR",735216,,School_ID_3495071,2025-08-26T16:26:45.494077,1-Rural,1,4,2001,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,1,1,0,N/A,2,0,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.827849,,,ATIABARI BANGABARI T.G P.S,https://kys.udiseplus.gov.in/#/schooldetail/3422514/11,Alipurduar,Kalchini,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,ATIABARI TE,735217,,School_ID_3422514,2025-08-26T16:27:03.742491,1-Rural,1,5,1936,1-Department of Education,1-Department of Education,NA,NA,88,47,41,N/A,4,3,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.859369,,,ATIABARI TEA GARDEN HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3471148/11,Alipurduar,Kalchini,N/A,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"GODAM LINE, PO. ATIABARI BAGAN. PS. KALCHINI",735217,,School_ID_3471148,2025-08-26T16:27:20.265968,1-Rural,5,10,2010,1-Department of Education,1-Department of Education,NA,NA,131,72,59,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.893072,,,ATIABARI  T.G JB SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3471147/11,Alipurduar,Kalchini,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GUDAM LINE ATIABARI KALCHINI ALIPURDUAR,735217,,School_ID_3471147,2025-08-26T16:27:38.081444,1-Rural,1,5,1932,1-Department of Education,1-Department of Education,NA,NA,164,79,85,N/A,8,6,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.924321,,,ATMESWARI SISHU NIKETAN(PVT),https://kys.udiseplus.gov.in/#/schooldetail/3470864/11,Alipurduar,Alipurduar-i,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,SALKUMARHAT ALIPURDUAR,736204,,School_ID_3470864,2025-08-26T16:27:57.238105,1-Rural,1,4,2000,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,6,4,2,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.955740,,,ATUL PARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3446522/11,Alipurduar,Alipurduar-ii,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,TURTURI,736206,,School_ID_3446522,2025-08-26T16:28:12.943427,1-Rural,1,4,2002,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,29,13,16,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:47.987143,,,BABURAM LINE SSK,https://kys.udiseplus.gov.in/#/schooldetail/3471238/11,Alipurduar,Madarihat,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BABURAM LINE SSK BIRPARA,735204,,School_ID_3471238,2025-08-26T16:28:30.996114,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,20,12,8,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:48.018359,,,BABYLAND NURSARY SCHOOL (PVT),https://kys.udiseplus.gov.in/#/schooldetail/3495202/11,Alipurduar,Kumargram,N/A,1-Primary,5-Private Unaided(Recognized),1 To 5,3-Co-educational,1-Rural,"KAMAKHYAGURI, ALIPURDUAR",736202,,School_ID_3495202,2025-08-26T16:28:45.765727,1-Rural,1,5,2015,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:48.050545,,,BACCHU MEMORIAL PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3495300/11,Alipurduar,Alipurduar Municipality,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,uttar para alipurduar,736121,,School_ID_3495300,2025-08-26T16:29:03.908475,2-Urban,1,4,1971,1-Department of Education,1-Department of Education,NA,NA,52,23,29,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:48.081166,,,BADAITARI UZIRIA JR. HIGH MADRASAH FOR GIRL'S UNIT-II,https://kys.udiseplus.gov.in/#/schooldetail/3495017/11,Alipurduar,Falakata,N/A,4-Upper Primary only,97-Madarsa Aided (Recognized),5 To 8,2-Girls,1-Rural,"BADAITARI, FALAKATA, ALIPURDUAR",735220,,School_ID_3495017,2025-08-26T16:29:20.418696,1-Rural,5,8,2010,97-Madrasa Private Unaided (Recognized),97-Madarsa Recognized,NA,NA,41,0,41,N/A,5,0,5,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:48.191828,,,BADAITARI UZRIA HIGH MADRASHA (HS),https://kys.udiseplus.gov.in/#/schooldetail/3471026/11,Alipurduar,Falakata,N/A,5-Up. Pr. Secondary and Higher Sec,97-Madarsa Aided (Recognized),5 To 12,3-Co-educational,1-Rural,"BADAITARI, FALAKATA, ALIPURDUAR",735220,,School_ID_3471026,2025-08-26T16:29:39.490801,1-Rural,5,12,1961,97-Madrasa Private Unaided (Recognized),97-Madarsa Recognized,7-Unknown Board Name,NA,1324,607,717,N/A,28,19,9,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:48.224179,,,BAGANBARI JUNIOR BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3495042/11,Alipurduar,Falakata Municipality,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,2-Urban,BAGANBARI,735211,,School_ID_3495042,2025-08-26T16:29:57.516468,1-Rural,1,5,1956,1-Department of Education,1-Department of Education,NA,NA,126,68,58,N/A,6,4,2,SUCCESS,9,2
True,True,WEST BENGAL,119,ALIPURDUAR,2924,2025-08-19T11:55:56.884730,,,BAGANBARI JUNIOR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3495044/11,Alipurduar,Falakata Municipality,N/A,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,2-Urban,"BAGANBARI, FALAKATA, ALIPURDUAR",735211,,School_ID_3495044,2025-08-26T16:30:14.648361,1-Rural,5,8,2009,1-Department of Education,1-Department of Education,NA,NA,67,32,35,N/A,3,1,2,SUCCESS,9,2
